name,name_key,symbol,listing_date,ipo_price,market,lead_manager,listed_shares
한글과컴퓨터,한글과컴퓨터,030520,1996-09-24,,코스닥,,
HDC,hdc,012630,1996-10-16,,유가,,
광전자,광전자,017900,1996-10-16,,유가,,
한국단자공업,한국단자공업,025540,1996-10-16,,유가,,
양지사,양지사,030960,1996-10-24,,코스닥,,
다올투자증권,다올투자증권,030210,1996-11-19,,유가,,
WISCOM,wiscom,024070,1996-11-22,,유가,,
동원수산,동원수산,030720,1996-11-22,,유가,,
미래산업,미래산업,025560,1996-11-22,,유가,,
한일단조,한일단조,024740,1996-11-29,,코스닥,,
세보엠이씨,세보엠이씨,011560,1996-12-23,,코스닥,,
INVENI,inveni,015360,1996-12-24,,유가,,
MH에탄올,mh에탄올,023150,1996-12-24,,유가,,
동남합성,동남합성,023450,1996-12-24,,유가,,
삼성E&A,삼성ea,028050,1996-12-24,,유가,,
신도리코,신도리코,029530,1996-12-24,,유가,,
온타이드,온타이드,005320,1996-12-24,,유가,,
퍼시스,퍼시스,016800,1996-12-24,,유가,,
SK하이닉스,sk하이닉스,000660,1996-12-26,,유가,,
디에이치엑스컴퍼니,디에이치엑스컴퍼니,031860,1997-01-07,,코스닥,,
피에스케이홀딩스,피에스케이홀딩스,031980,1997-01-07,,코스닥,,
뉴인텍,뉴인텍,012340,1997-02-12,,코스닥,,
아이티센씨티에스,아이티센씨티에스,031820,1997-02-12,,유가,,
에스제이엠홀딩스,에스제이엠홀딩스,025530,1997-02-12,,유가,,
오스템,오스템,031510,1997-02-12,,코스닥,,
경동인베스트,경동인베스트,012320,1997-03-07,,유가,,
삼일,삼일,032280,1997-03-15,,코스닥,,
TJ미디어,tj미디어,032540,1997-04-16,,코스닥,,
휴맥스홀딩스,휴맥스홀딩스,028080,1997-04-16,,코스닥,,
피델릭스,피델릭스,032580,1997-04-22,,코스닥,,
유비케어,유비케어,032620,1997-05-02,,코스닥,,
디와이덕양,디와이덕양,024900,1997-06-23,,유가,,
에쓰씨엔지니어링,에쓰씨엔지니어링,023960,1997-06-23,,유가,,
인지컨트롤스,인지컨트롤스,023800,1997-06-23,,유가,,
엠젠솔루션,엠젠솔루션,032790,1997-06-26,,코스닥,,
판타지오,판타지오,032800,1997-06-26,,코스닥,,
더라미,더라미,032860,1997-07-04,,코스닥,,
비트컴퓨터,비트컴퓨터,032850,1997-07-04,,코스닥,,
삼진,삼진,032750,1997-07-14,,코스닥,,
SKC,skc,011790,1997-07-18,,유가,,
동일기연,동일기연,032960,1997-07-18,,코스닥,,
소프트센,소프트센,032680,1997-07-18,,코스닥,,
원익,원익,032940,1997-07-18,,코스닥,,
원풍물산,원풍물산,008290,1997-07-18,,코스닥,,
한국주강,한국주강,025890,1997-07-18,,유가,,
아이즈비전,아이즈비전,031310,1997-07-25,,코스닥,,
디지틀조선,디지틀조선,033130,1997-08-06,,코스닥,,
바이온,바이온,032980,1997-08-06,,코스닥,,
와이지-원,와이지원,019210,1997-08-06,,코스닥,,
특수건설,특수건설,026150,1997-08-06,,코스닥,,
제룡전기,제룡전기,033100,1997-08-18,,코스닥,,
제이엠아이,제이엠아이,033050,1997-08-18,,코스닥,,
E1,e1,017940,1997-08-27,,유가,,
SK가스,sk가스,018670,1997-08-27,,유가,,
다우기술,다우기술,023590,1997-08-27,,유가,,
영보화학,영보화학,014440,1997-08-27,,유가,,
코콤,코콤,015710,1997-09-30,,코스닥,,
로젠,로젠,033290,1997-10-13,,코스닥,,
모아텍,모아텍,033200,1997-10-13,,코스닥,,
대원화성,대원화성,024890,1997-10-28,,유가,,
스페코,스페코,013810,1997-11-03,,코스닥,,
좋은사람들,좋은사람들,033340,1997-11-03,,코스닥,,
드래곤플라이,드래곤플라이,030350,1997-11-10,,코스닥,,
엠케이전자,엠케이전자,033160,1997-11-10,,코스닥,,
엠투엔,엠투엔,033310,1997-11-10,,코스닥,,
제이씨현시스템,제이씨현시스템,033320,1997-11-10,,코스닥,,
포스코엠텍,포스코엠텍,009520,1997-11-10,,코스닥,,
스틱인베스트먼트,스틱인베스트먼트,026890,1997-11-25,,유가,,
케이씨,케이씨,029460,1997-11-25,,유가,,
동성화인텍,동성화인텍,033500,1997-12-19,,코스닥,,
파라텍,파라텍,033540,1997-12-26,,코스닥,,
한국정보통신,한국정보통신,025770,1998-01-20,,코스닥,,
제일기획,제일기획,030000,1998-03-03,,유가,,
엑시큐어하이트론,엑시큐어하이트론,019490,1998-11-04,,유가,,
케이티,케이티,030200,1998-12-23,,유가,,
자화전자,자화전자,033240,1999-01-06,,유가,,
해성산업,해성산업,034810,1999-04-16,,코스닥,,
매일홀딩스,매일홀딩스,005990,1999-05-14,,코스닥,,
동국산업,동국산업,005160,1999-06-25,,코스닥,,
그래디언트,그래디언트,035080,1999-07-05,,코스닥,,
인성정보,인성정보,033230,1999-07-30,,코스닥,,
AK홀딩스,ak홀딩스,006840,1999-08-11,,유가,,
HS애드,hs애드,035000,1999-08-11,,유가,,
대한유화,대한유화,006650,1999-08-11,,유가,,
백산,백산,035150,1999-08-11,,유가,,
체시스,체시스,033250,1999-08-11,,유가,,
바른손이앤에이,바른손이앤에이,035620,1999-08-13,,코스닥,,
솔본,솔본,035610,1999-08-13,,코스닥,,
시공테크,시공테크,020710,1999-08-13,,코스닥,,
신일제약,신일제약,012790,1999-08-13,,코스닥,,
조아제약,조아제약,034940,1999-08-13,,코스닥,,
디씨엠,디씨엠,024090,1999-08-18,,유가,,
HD한국조선해양,hd한국조선해양,009540,1999-08-24,,유가,,
케이티앤지,케이티앤지,033780,1999-10-08,,유가,,
팜스코,팜스코,036580,1999-10-25,,유가,,
기산텔레콤,기산텔레콤,035460,1999-11-18,,코스닥,,
화천기공,화천기공,000850,1999-11-18,,유가,,
CJ ENM,cjenm,035760,1999-11-23,,코스닥,,
이지홀딩스,이지홀딩스,035810,1999-11-23,,코스닥,,
미래아이앤지,미래아이앤지,007120,1999-11-26,,유가,,
대성창투,대성창투,027830,1999-11-30,,코스닥,,
예림당,예림당,036000,1999-11-30,,코스닥,,
서울전자통신,서울전자통신,027040,1999-12-03,,코스닥,,
골드앤에스,골드앤에스,035290,1999-12-07,,코스닥,,
서울평가정보,서울평가정보,036120,1999-12-07,,코스닥,,
위지트,위지트,036090,1999-12-10,,코스닥,,
유니셈,유니셈,036200,1999-12-10,,코스닥,,
유성티엔에스,유성티엔에스,024800,1999-12-10,,코스닥,,
코리아나,코리아나,027050,1999-12-10,,코스닥,,
네패스,네패스,033640,1999-12-14,,코스닥,,
인지디스플레,인지디스플레,037330,1999-12-14,,코스닥,,
대원제약,대원제약,003220,1999-12-15,,유가,,
한국가스공사,한국가스공사,036460,1999-12-15,,유가,,
삼지전자,삼지전자,037460,1999-12-16,,코스닥,,
우리엔터프라이즈,우리엔터프라이즈,037400,1999-12-16,,코스닥,,
다우데이타,다우데이타,032190,1999-12-21,,코스닥,,
동진쎄미켐,동진쎄미켐,005290,1999-12-21,,코스닥,,
선광,선광,003100,1999-12-21,,코스닥,,
에이치엠넥스,에이치엠넥스,036170,1999-12-21,,코스닥,,
제이에스티나,제이에스티나,026040,1999-12-21,,코스닥,,
한국팩키지,한국팩키지,037230,1999-12-21,,코스닥,,
대성홀딩스,대성홀딩스,016710,1999-12-22,,유가,,
서희건설,서희건설,035890,1999-12-24,,코스닥,,
주성엔지니어링,주성엔지니어링,036930,1999-12-24,,코스닥,,
케이티알파,케이티알파,036030,1999-12-24,,코스닥,,
KZ정밀,kz정밀,036560,1999-12-28,,코스닥,,
SGC E&C,sgcec,016250,1999-12-28,,코스닥,,
무림SP,무림sp,001810,2000-01-04,,코스닥,,
세종텔레콤,세종텔레콤,036630,2000-01-04,,코스닥,,
심텍홀딩스,심텍홀딩스,036710,2000-01-04,,코스닥,,
파세코,파세코,037070,2000-01-04,,코스닥,,
한세예스24홀딩스,한세예스24홀딩스,016450,2000-01-06,,유가,,
EG,eg,037370,2000-01-11,,코스닥,,
감성코퍼레이션,감성코퍼레이션,036620,2000-01-11,,코스닥,,
성도이엔지,성도이엔지,037350,2000-01-11,,코스닥,,
제일테크노스,제일테크노스,038010,2000-01-11,,코스닥,,
솔브레인홀딩스,솔브레인홀딩스,036830,2000-01-18,,코스닥,,
에프에스티,에프에스티,036810,2000-01-18,,코스닥,,
코맥스,코맥스,036690,2000-01-18,,코스닥,,
레드캡투어,레드캡투어,038390,2000-02-01,,코스닥,,
희림,희림,037440,2000-02-03,,코스닥,,
마크로젠,마크로젠,038290,2000-02-22,,코스닥,,
경남스틸,경남스틸,039240,2000-03-07,,코스닥,,
화성밸브,화성밸브,039610,2000-03-16,,코스닥,,
케이엠더블유,케이엠더블유,032500,2000-03-21,,코스닥,,
에코플라스틱,에코플라스틱,038110,2000-03-23,,코스닥,,
대성미생물,대성미생물,036480,2000-04-04,,코스닥,,
쎄니트,쎄니트,037760,2000-04-07,,코스닥,,
아이티센엔텍,아이티센엔텍,010280,2000-04-14,,코스닥,,
SG&G,sgg,040610,2000-04-27,,코스닥,,
아이에이,아이에이,038880,2000-04-27,,코스닥,,
에스넷,에스넷,038680,2000-04-27,,코스닥,,
에스엠,에스엠,041510,2000-04-27,,코스닥,,
나이스정보통신,나이스정보통신,036800,2000-05-03,,코스닥,,
위즈코프,위즈코프,038620,2000-05-04,,코스닥,,
이건홀딩스,이건홀딩스,039020,2000-05-04,,코스닥,,
파인디지털,파인디지털,038950,2000-05-04,,코스닥,,
에스에이엠티,에스에이엠티,031330,2000-05-23,,코스닥,,
HRS,hrs,036640,2000-05-30,,코스닥,,
세중,세중,039310,2000-06-09,,코스닥,,
우리기술투자,우리기술투자,041190,2000-06-09,,코스닥,,
케이바이오,케이바이오,038530,2000-06-09,,코스닥,,
안국약품,안국약품,001540,2000-06-15,,코스닥,,
다산네트웍스,다산네트웍스,039560,2000-06-22,,코스닥,,
바이오스마트,바이오스마트,038460,2000-06-22,,코스닥,,
우리기술,우리기술,032820,2000-06-22,,코스닥,,
네오위즈홀딩스,네오위즈홀딩스,042420,2000-06-27,,코스닥,,
디오,디오,039840,2000-06-29,,코스닥,,
한국정보공학,한국정보공학,039740,2000-07-06,,코스닥,,
에스씨디,에스씨디,042110,2000-07-13,,코스닥,,
삼아제약,삼아제약,009300,2000-07-19,,코스닥,,
파루,파루,043200,2000-07-19,,코스닥,,
KT지니뮤직,kt지니뮤직,043610,2000-07-20,,코스닥,,
진성티이씨,진성티이씨,036890,2000-07-20,,코스닥,,
현대에이치티,현대에이치티,039010,2000-07-20,,코스닥,,
진양제약,진양제약,007370,2000-07-27,,코스닥,,
정상제이엘에스,정상제이엘에스,040420,2000-08-01,,코스닥,,
비츠로테크,비츠로테크,042370,2000-08-03,,코스닥,,
코아시아,코아시아,045970,2000-08-03,,코스닥,,
알파AI,알파ai,043100,2000-08-08,,코스닥,,
오공,오공,045060,2000-08-10,,코스닥,,
HLB파나진,hlb파나진,046210,2000-08-16,,코스닥,,
나노엔텍,나노엔텍,039860,2000-08-16,,코스닥,,
상상인,상상인,038540,2000-08-18,,코스닥,,
서울제약,서울제약,018680,2000-08-18,,코스닥,,
국순당,국순당,043650,2000-08-24,,코스닥,,
엘컴텍,엘컴텍,037950,2000-08-24,,코스닥,,
이오테크닉스,이오테크닉스,039030,2000-08-24,,코스닥,,
누리플렉스,누리플렉스,040160,2000-08-29,,코스닥,,
에쎈테크,에쎈테크,043340,2000-08-29,,코스닥,,
한양이엔지,한양이엔지,045100,2000-08-31,,코스닥,,
에이치케이,에이치케이,044780,2000-09-07,,코스닥,,
정원엔시스,정원엔시스,045510,2000-09-07,,코스닥,,
삼천당제약,삼천당제약,000250,2000-10-04,,코스닥,,
엔피케이,엔피케이,048830,2000-10-12,,코스닥,,
한국내화,한국내화,010040,2000-10-16,,유가,,
상지건설,상지건설,042940,2000-10-19,,코스닥,,
오리콤,오리콤,010470,2000-10-24,,코스닥,,
위닉스,위닉스,044340,2000-10-24,,코스닥,,
두산에너빌리티,두산에너빌리티,034020,2000-10-25,,유가,,
아즈텍WB,아즈텍wb,032080,2000-10-26,,코스닥,,
KD,kd,044180,2000-11-16,,코스닥,,
이글벳,이글벳,044960,2000-11-16,,코스닥,,
크린앤사이언스,크린앤사이언스,045520,2000-12-05,,코스닥,,
고려제약,고려제약,014570,2000-12-07,,코스닥,,
인바디,인바디,041830,2000-12-14,,코스닥,,
금화피에스시,금화피에스시,036190,2000-12-26,,코스닥,,
코다코,코다코,046070,2000-12-26,,코스닥,,
라온시큐어,라온시큐어,042510,2001-01-03,,코스닥,,
삼양케이씨아이,삼양케이씨아이,036670,2001-01-03,,코스닥,,
오로라,오로라,039830,2001-01-03,,코스닥,,
삼현철강,삼현철강,017480,2001-01-09,,코스닥,,
오픈베이스,오픈베이스,049480,2001-01-09,,코스닥,,
빌리언스,빌리언스,044480,2001-01-11,,코스닥,,
삼화네트웍스,삼화네트웍스,046390,2001-01-11,,코스닥,,
성광벤드,성광벤드,014620,2001-01-11,,코스닥,,
유라테크,유라테크,048430,2001-01-11,,코스닥,,
TPC,tpc,048770,2001-01-16,,코스닥,,
코메론,코메론,049430,2001-01-16,,코스닥,,
HLB이노베이션,hlb이노베이션,024850,2001-01-18,,코스닥,,
SM C&C,smcc,048550,2001-01-18,,코스닥,,
승일,승일,049830,2001-01-18,,코스닥,,
진양화학,진양화학,051630,2001-01-29,,유가,,
삼표시멘트,삼표시멘트,038500,2001-02-01,,코스닥,,
한화오션,한화오션,042660,2001-02-02,,유가,,
대우건설,대우건설,047040,2001-03-23,,유가,,
포스코인터내셔널,포스코인터내셔널,047050,2001-03-23,,유가,,
LG생활건강,lg생활건강,051900,2001-04-25,,유가,,
LG화학,lg화학,051910,2001-04-25,,유가,,
SFA반도체,sfa반도체,036540,2001-05-02,,코스닥,,
대아티아이,대아티아이,045390,2001-05-17,,코스닥,,
캠시스,캠시스,050110,2001-05-17,,코스닥,,
현대바이오랜드,현대바이오랜드,052260,2001-05-17,,코스닥,,
에이텍,에이텍,045660,2001-05-24,,코스닥,,
에코바이오,에코바이오,038870,2001-05-29,,코스닥,,
나라엠앤디,나라엠앤디,051490,2001-06-12,,코스닥,,
큐로홀딩스,큐로홀딩스,051780,2001-06-26,,코스닥,,
피노,피노,033790,2001-06-26,,코스닥,,
티에스넥스젠,티에스넥스젠,043220,2001-07-03,,코스닥,,
에스티큐브,에스티큐브,052020,2001-07-05,,코스닥,,
코텍,코텍,052330,2001-07-10,,코스닥,,
한네트,한네트,052600,2001-07-10,,코스닥,,
디지아이,디지아이,043360,2001-07-20,,코스닥,,
CJ프레시웨이,cj프레시웨이,051500,2001-07-26,,코스닥,,
파인디앤씨,파인디앤씨,049120,2001-07-26,,코스닥,,
세아홀딩스,세아홀딩스,058650,2001-07-30,,유가,,
대원미디어,대원미디어,048910,2001-07-31,,코스닥,,
중앙첨단소재,중앙첨단소재,051980,2001-07-31,,코스닥,,
오션인더블유,오션인더블유,052300,2001-08-02,,코스닥,,
유아이엘,유아이엘,049520,2001-08-02,,코스닥,,
바이넥스,바이넥스,053030,2001-08-07,,코스닥,,
오성첨단소재,오성첨단소재,052420,2001-08-07,,코스닥,,
코웨이,코웨이,021240,2001-08-07,,유가,,
태양,태양,053620,2001-08-07,,코스닥,,
세코닉스,세코닉스,053450,2001-08-09,,코스닥,,
액토즈소프트,액토즈소프트,052790,2001-08-14,,코스닥,,
세동,세동,053060,2001-08-17,,코스닥,,
프로텍,프로텍,053610,2001-08-17,,코스닥,,
KCC건설,kcc건설,021320,2001-08-21,,코스닥,,
JYP Ent.,jypent,035900,2001-08-30,,코스닥,,
CMG제약,cmg제약,058820,2001-08-31,,코스닥,,
YTN,ytn,040300,2001-09-04,,코스닥,,
신한지주,신한지주,055550,2001-09-10,,유가,,
안랩,안랩,053800,2001-09-13,,코스닥,,
코데즈컴바인,코데즈컴바인,047770,2001-09-18,,코스닥,,
아이디스홀딩스,아이디스홀딩스,054800,2001-09-27,,코스닥,,
더테크놀로지,더테크놀로지,043090,2001-10-11,,코스닥,,
비트플래닛,비트플래닛,049470,2001-10-11,,코스닥,,
지에스이,지에스이,053050,2001-10-11,,코스닥,,
메디콕스,메디콕스,054180,2001-10-16,,코스닥,,
코나아이,코나아이,052400,2001-10-18,,코스닥,,
코미팜,코미팜,041960,2001-10-30,,코스닥,,
프리엠스,프리엠스,053160,2001-10-30,,코스닥,,
한컴위드,한컴위드,054920,2001-11-01,,코스닥,,
경남제약,경남제약,053950,2001-11-06,,코스닥,,
삼보모터스,삼보모터스,053700,2001-11-06,,코스닥,,
태웅,태웅,044490,2001-11-08,,코스닥,,
유진로봇,유진로봇,056080,2001-11-13,,코스닥,,
YW,yw,051390,2001-11-15,,코스닥,,
삼영엠텍,삼영엠텍,054540,2001-11-15,,코스닥,,
이니텍,이니텍,053350,2001-11-15,,코스닥,,
성호전자,성호전자,043260,2001-11-29,,코스닥,,
APS,aps,054620,2001-12-04,,코스닥,,
코위버,코위버,056360,2001-12-04,,코스닥,,
종근당바이오,종근당바이오,063160,2001-12-11,,유가,,
신화인터텍,신화인터텍,056700,2001-12-13,,코스닥,,
엑사이엔씨,엑사이엔씨,054940,2001-12-13,,코스닥,,
피에이치에이,피에이치에이,043370,2001-12-13,,코스닥,,
리노공업,리노공업,058470,2001-12-18,,코스닥,,
성우테크론,성우테크론,045300,2001-12-18,,코스닥,,
에스에프에이,에스에프에이,056190,2001-12-18,,코스닥,,
웰킵스하이텍,웰킵스하이텍,043590,2001-12-20,,코스닥,,
동아화성,동아화성,041930,2001-12-26,,코스닥,,
비츠로시스,비츠로시스,054220,2001-12-26,,코스닥,,
오리엔탈정공,오리엔탈정공,014940,2001-12-26,,코스닥,,
CNT85,cnt85,056730,2002-01-04,,코스닥,,
금강철강,금강철강,053260,2002-01-04,,코스닥,,
스타코링크,스타코링크,060240,2002-01-04,,코스닥,,
NHN KCP,nhnkcp,060250,2002-01-08,,코스닥,,
일진디스플,일진디스플,020760,2002-01-09,,유가,,
대동스틸,대동스틸,048470,2002-01-10,,코스닥,,
링네트,링네트,042500,2002-01-10,,코스닥,,
크레오에스지,크레오에스지,040350,2002-01-10,,코스닥,,
팬스타엔터프라이즈,팬스타엔터프라이즈,054300,2002-01-10,,코스닥,,
한빛소프트,한빛소프트,047080,2002-01-10,,코스닥,,
미코,미코,059090,2002-01-15,,코스닥,,
유신,유신,054930,2002-01-15,,코스닥,,
프럼파스트,프럼파스트,035200,2002-01-15,,코스닥,,
한국컴퓨터,한국컴퓨터,054040,2002-01-15,,코스닥,,
서울반도체,서울반도체,046890,2002-01-17,,코스닥,,
아가방컴퍼니,아가방컴퍼니,013990,2002-01-17,,코스닥,,
한주에이알티,한주에이알티,058450,2002-01-17,,코스닥,,
고려신용정보,고려신용정보,049720,2002-01-31,,코스닥,,
뉴보텍,뉴보텍,060260,2002-02-05,,코스닥,,
동양에스텍,동양에스텍,060380,2002-02-05,,코스닥,,
백금T&A,백금ta,046310,2002-02-05,,코스닥,,
광주신세계,광주신세계,037710,2002-02-07,,유가,,
구영테크,구영테크,053270,2002-02-07,,코스닥,,
한국기업평가,한국기업평가,034950,2002-02-07,,코스닥,,
LS마린솔루션,ls마린솔루션,060370,2002-02-15,,코스닥,,
피씨디렉트,피씨디렉트,051380,2002-02-15,,코스닥,,
씨티씨바이오,씨티씨바이오,060590,2002-02-21,,코스닥,,
인탑스,인탑스,049070,2002-02-21,,코스닥,,
대한뉴팜,대한뉴팜,054670,2002-02-26,,코스닥,,
에스티아이,에스티아이,039440,2002-02-28,,코스닥,,
잉크테크,잉크테크,049550,2002-02-28,,코스닥,,
SNT모티브,snt모티브,064960,2002-03-11,,유가,,
케이엘넷,케이엘넷,039420,2002-03-12,,코스닥,,
농우바이오,농우바이오,054050,2002-04-02,,코스닥,,
오상자이엘,오상자이엘,053980,2002-04-09,,코스닥,,
콜마홀딩스,콜마홀딩스,024720,2002-04-09,,유가,,
화일약품,화일약품,061250,2002-04-18,,코스닥,,
LG전자,lg전자,066570,2002-04-22,,유가,,
3S,3s,060310,2002-04-23,,코스닥,,
ES큐브,es큐브,050120,2002-04-25,,코스닥,,
케이피티유,케이피티유,054410,2002-04-25,,코스닥,,
이랜텍,이랜텍,054210,2002-05-09,,코스닥,,
알에프텍,알에프텍,061040,2002-05-16,,코스닥,,
에스폴리텍,에스폴리텍,050760,2002-05-16,,코스닥,,
KH바텍,kh바텍,060720,2002-05-21,,코스닥,,
셀루메드,셀루메드,049180,2002-05-23,,코스닥,,
우신시스템,우신시스템,017370,2002-05-28,,유가,,
지어소프트,지어소프트,051160,2002-05-28,,코스닥,,
지엔코,지엔코,065060,2002-05-28,,코스닥,,
SM Life Design,smlifedesign,063440,2002-05-30,,코스닥,,
와이어블,와이어블,065530,2002-06-04,,코스닥,,
인선이엔티,인선이엔티,060150,2002-06-14,,코스닥,,
우원개발,우원개발,046940,2002-06-18,,코스닥,,
티사이언티픽,티사이언티픽,057680,2002-06-18,,코스닥,,
제이케이시냅스,제이케이시냅스,060230,2002-06-25,,코스닥,,
아비코전자,아비코전자,036010,2002-07-03,,코스닥,,
큐렉소,큐렉소,060280,2002-07-03,,코스닥,,
HC홈센타,hc홈센타,060560,2002-07-11,,코스닥,,
서울리거,서울리거,043710,2002-07-11,,코스닥,,
서호전기,서호전기,065710,2002-07-16,,코스닥,,
파커스,파커스,065690,2002-07-16,,코스닥,,
한샘,한샘,009240,2002-07-16,,유가,,
교보증권,교보증권,030610,2002-07-18,,유가,,
토탈소프트,토탈소프트,045340,2002-07-19,,코스닥,,
에스피지,에스피지,058610,2002-07-23,,코스닥,,
세이브존I&C,세이브존ic,067830,2002-07-25,,유가,,
삼성출판사,삼성출판사,068290,2002-08-05,,유가,,
현대바이오,현대바이오,048410,2002-08-08,,코스닥,,
폴라리스AI,폴라리스ai,039980,2002-08-13,,코스닥,,
포스코스틸리온,포스코스틸리온,058430,2002-08-16,,유가,,
아이톡시,아이톡시,052770,2002-08-22,,코스닥,,
에스아이리소스,에스아이리소스,065420,2002-08-22,,코스닥,,
포니링크,포니링크,064800,2002-08-22,,코스닥,,
국보디자인,국보디자인,066620,2002-09-05,,코스닥,,
에이전트AI,에이전트ai,060900,2002-09-17,,코스닥,,
오리엔트정공,오리엔트정공,065500,2002-09-19,,코스닥,,
SJG세종,sjg세종,033530,2002-09-25,,유가,,
새로닉스,새로닉스,042600,2002-10-01,,코스닥,,
티케이지휴켐스,티케이지휴켐스,069260,2002-10-07,,유가,,
SNT홀딩스,snt홀딩스,036530,2002-10-22,,유가,,
마니커,마니커,027740,2002-10-29,,유가,,
대웅제약,대웅제약,069620,2002-11-01,,유가,,
플래스크,플래스크,041590,2002-11-01,,코스닥,,
대호에이엘,대호에이엘,069460,2002-11-11,,유가,,
비엘팜텍,비엘팜텍,065170,2002-11-19,,코스닥,,
KG이니시스,kg이니시스,035600,2002-11-22,,코스닥,,
현대백화점,현대백화점,069960,2002-11-25,,유가,,
테크엘,테크엘,064520,2002-12-04,,코스닥,,
NE능률,ne능률,053290,2002-12-10,,코스닥,,
쎌바이오텍,쎌바이오텍,049960,2002-12-13,,코스닥,,
인크레더블버즈,인크레더블버즈,064090,2002-12-17,,코스닥,,
아이로보틱스,아이로보틱스,066430,2002-12-24,,코스닥,,
초록뱀미디어,초록뱀미디어,047820,2002-12-24,,코스닥,,
디티씨,디티씨,066670,2002-12-30,,코스닥,,
케이피엠테크,케이피엠테크,042040,2003-01-07,,코스닥,,
한농화성,한농화성,011500,2003-01-09,,유가,,
리더스코스메틱,리더스코스메틱,016100,2003-01-15,,코스닥,,
한성크린텍,한성크린텍,066980,2003-01-17,,코스닥,,
삼영이엔씨,삼영이엔씨,065570,2003-01-21,,코스닥,,
하이퍼코퍼레이션,하이퍼코퍼레이션,065650,2003-01-21,,코스닥,,
인터플렉스,인터플렉스,051370,2003-01-22,,코스닥,,
재영솔루텍,재영솔루텍,049630,2003-01-24,,코스닥,,
한국큐빅,한국큐빅,021650,2003-01-24,,코스닥,,
DSR제강,dsr제강,069730,2003-01-28,,유가,,
이루온,이루온,065440,2003-01-28,,코스닥,,
태경케미컬,태경케미컬,006890,2003-01-28,,유가,,
탑엔지니어링,탑엔지니어링,065130,2003-01-29,,코스닥,,
빅텍,빅텍,065450,2003-02-05,,코스닥,,
JW신약,jw신약,067290,2003-02-11,,코스닥,,
하츠,하츠,066130,2003-02-11,,코스닥,,
우수AMS,우수ams,066590,2003-02-12,,코스닥,,
대화제약,대화제약,067080,2003-02-14,,코스닥,,
하이스틸,하이스틸,071090,2003-02-17,,유가,,
엔씨소프트,엔씨소프트,036570,2003-05-22,,유가,,
웹젠,웹젠,069080,2003-05-23,,코스닥,,
씨씨에스,씨씨에스,066790,2003-05-30,,코스닥,,
홈캐스트,홈캐스트,064240,2003-06-11,,코스닥,,
SBS,sbs,034120,2003-06-25,,유가,,
유엔젤,유엔젤,072130,2003-07-01,,유가,,
이엘씨,이엘씨,041520,2003-07-04,,코스닥,,
한국금융지주,한국금융지주,071050,2003-07-21,,유가,,
파워로직스,파워로직스,047310,2003-07-25,,코스닥,,
웰크론,웰크론,065950,2003-07-29,,코스닥,,
농심홀딩스,농심홀딩스,072710,2003-07-30,,유가,,
YG PLUS,ygplus,037270,2003-08-01,,유가,,
아모텍,아모텍,052710,2003-08-01,,코스닥,,
유아이디,유아이디,069330,2003-08-18,,코스닥,,
티씨케이,티씨케이,064760,2003-08-18,,코스닥,,
강원랜드,강원랜드,035250,2003-09-04,,유가,,
이수페타시스,이수페타시스,007660,2003-10-07,,유가,,
디지털대성,디지털대성,068930,2003-10-17,,코스닥,,
우리산업홀딩스,우리산업홀딩스,072470,2003-10-28,,코스닥,,
중앙백신,중앙백신,072020,2003-10-31,,코스닥,,
휴비츠,휴비츠,065510,2003-10-31,,코스닥,,
한솔홈데코,한솔홈데코,025750,2003-11-04,,유가,,
로체시스템즈,로체시스템즈,071280,2003-11-14,,코스닥,,
에스텍,에스텍,069510,2003-11-14,,코스닥,,
오텍,오텍,067170,2003-11-14,,코스닥,,
키이스트,키이스트,054780,2003-11-14,,코스닥,,
현대에버다임,현대에버다임,041440,2003-11-14,,코스닥,,
원익QnC,원익qnc,074600,2003-12-12,,코스닥,,
SOOP,soop,067160,2003-12-19,,코스닥,,
드림어스컴퍼니,드림어스컴퍼니,060570,2003-12-19,,코스닥,,
버킷스튜디오,버킷스튜디오,066410,2003-12-19,,코스닥,,
이엔플러스,이엔플러스,074610,2003-12-23,,유가,,
기업은행,기업은행,024110,2003-12-24,,유가,,
우주일렉트로,우주일렉트로,065680,2004-01-02,,코스닥,,
리튬포어스,리튬포어스,073570,2004-01-06,,코스닥,,
테라사이언스,테라사이언스,073640,2004-01-06,,코스닥,,
한솔인티큐브,한솔인티큐브,070590,2004-01-08,,코스닥,,
세진티에스,세진티에스,067770,2004-01-09,,코스닥,,
대교,대교,019680,2004-02-03,,유가,,
NICE,nice,034310,2004-02-04,,유가,,
듀오백,듀오백,073190,2004-02-06,,코스닥,,
삼진엘앤디,삼진엘앤디,054090,2004-02-06,,코스닥,,
폴라리스AI파마,폴라리스ai파마,041910,2004-02-06,,코스닥,,
동국알앤에스,동국알앤에스,075970,2004-02-13,,코스닥,,
빛과전자,빛과전자,069540,2004-02-13,,코스닥,,
STX엔진,stx엔진,077970,2004-05-10,,유가,,
디에이피,디에이피,066900,2004-05-14,,코스닥,,
한양디지텍,한양디지텍,078350,2004-05-14,,코스닥,,
테라젠이텍스,테라젠이텍스,066700,2004-05-27,,코스닥,,
CS,cs,065770,2004-06-04,,코스닥,,
아미노로직스,아미노로직스,074430,2004-06-04,,코스닥,,
YBM넷,ybm넷,057030,2004-06-08,,코스닥,,
