strategy_name,term,entry_mode,hold_days_after_entry,trades,win_rate,avg_ret,median_ret,sum_ret,compound_ret,min_ret,max_ret
1Y_close_midhold,1Y,close,126,21,0.5714285714285714,0.29825160875265017,0.04801914495434367,6.263283783805654,7.359987021511495,-0.48822915864422145,4.737386824739125
6M_close_midhold,6M,close,63,51,0.39215686274509803,0.05523228414891294,-0.061422638456083534,2.8168464915945597,-0.460400453147208,-0.49093166884198325,1.6160316458860282
3M_close_midhold,3M,close,32,54,0.5,0.03156733705340957,0.0011913002637761183,1.7046362008841167,-0.16378771218184462,-0.42127528378074675,0.8180770330824225
15D_close_midhold,15D,close,5,82,0.3780487804878049,-0.025891580287014056,-0.057213698458680795,-2.1231095835351526,-0.9571453783313574,-0.33094729954367685,0.5619613007676192
1M_close_midhold,1M,close,21,75,0.36,-0.04040681422374691,-0.07167616910443575,-3.0305110667810182,-0.9936981477951669,-0.4234355954741834,0.7361473521250832
