strategy_name,term,entry_mode,symbol,name,listing_date,unlock_date,entry_dt,entry_price,exit_dt,exit_price,hold_days_after_entry,ipo_price,ipo_price_source,prev_close_vs_ipo,prev_close_date,entry_price_vs_ipo,gross_ret,net_ret
6M_close_midhold,6M,close,459510,나우로보틱스,2025-05-08,2025-11-08,2025-11-10,20500.0,2026-02-10,29950.0,63,6800.0,kind,2.8279411764705884,2025-11-07,3.014705882352941,0.4609756097560975,0.45761586981464974
6M_close_midhold,6M,close,376900,로킷헬스케어,2025-05-12,2025-11-12,2025-11-12,35550.0,2026-02-12,66500.0,63,11000.0,kind,3.077272727272727,2025-11-11,3.231818181818182,0.8706047819971872,0.8663030362604536
6M_close_midhold,6M,close,287840,인투셀,2025-05-23,2025-11-23,2025-11-24,54000.0,2026-02-27,50800.0,63,17000.0,kind,3.6058823529411765,2025-11-21,3.176470588235294,-0.059259259259259234,-0.061422638456083534
6M_close_midhold,6M,close,474650,링크솔루션,2025-06-10,2025-12-10,2025-12-10,50000.0,2026-03-18,65800.0,63,23000.0,kind,2.2695652173913046,2025-12-09,2.1739130434782608,0.31600000000000006,0.312973653951907
1Y_close_midhold,1Y,close,454910,두산로보틱스,2023-10-05,2024-10-05,2024-10-07,63000.0,2025-04-14,47650.0,126,26000.0,kind,2.3846153846153846,2024-10-04,2.423076923076923,-0.24365079365079367,-0.2453901359240559
1Y_close_midhold,1Y,close,365330,에스와이스틸텍,2023-11-13,2024-11-13,2024-11-13,5148.0,2025-05-23,4959.0,126,1800.0,kind,2.6633333333333336,2024-11-12,2.86,-0.036713286713286664,-0.038928513869772696
1Y_close_midhold,1Y,close,450080,에코프로머티,2023-11-17,2024-11-17,2024-11-18,88800.0,2025-05-28,45550.0,126,36200.0,kind,2.477900552486188,2024-11-15,2.453038674033149,-0.4870495495495496,-0.48822915864422145
1Y_close_midhold,1Y,close,457550,우진엔텍,2024-01-24,2025-01-24,2025-01-24,22550.0,2025-08-04,25900.0,126,5300.0,kind,4.226415094339623,2025-01-23,4.254716981132075,0.14855875831485577,0.14591746936407413
1Y_close_midhold,1Y,close,460930,현대힘스,2024-01-26,2025-01-26,2025-01-31,18940.0,2025-08-05,20450.0,126,7300.0,kind,2.6890410958904107,2025-01-24,2.5945205479452054,0.07972544878563892,0.07724245270284436
1Y_close_midhold,1Y,close,160190,하이젠알앤엠,2024-06-27,2025-06-27,2025-06-27,38000.0,2026-01-02,59500.0,126,7000.0,kind,5.478571428571429,2025-06-26,5.428571428571429,0.5657894736842106,0.5621886980110877
1Y_close_midhold,1Y,close,062040,산일전기,2024-07-29,2025-07-29,2025-07-29,114200.0,2026-02-03,148200.0,126,35000.0,kind,3.2085714285714286,2025-07-28,3.262857142857143,0.29772329246935203,0.2947389765440611
1Y_close_midhold,1Y,close,079900,전진건설로봇,2024-08-19,2025-08-19,2025-08-19,55100.0,2026-02-26,59000.0,126,16500.0,kind,3.3333333333333335,2025-08-18,3.3393939393939394,0.07078039927404722,0.06831797371954984
