ipo_id,name,name_key,market,symbol,sector,stage,underwriters,subscription_start,subscription_end,listing_date,price_band_low,price_band_high,offer_price,retail_competition_ratio_live,institutional_competition_ratio,allocation_ratio_retail,allocation_ratio_proportional,lockup_commitment_ratio,employee_subscription_ratio,employee_forfeit_ratio,circulating_shares_on_listing,circulating_shares_ratio_on_listing,existing_shareholder_ratio,total_offer_shares,new_shares,selling_shares,secondary_sale_ratio,post_listing_total_shares,current_price,day_change_pct,ma20,ma60,rsi14,forecast_date,ir_url,ir_title,ir_date,ir_pdf_url,ir_source_page,dart_receipt_no,dart_viewer_url,dart_report_nm,dart_filing_date,kind_url,notes,unusual_move_flag,volume_spike_ratio,unlock_date_15d,unlock_date_1m,unlock_date_3m,unlock_date_6m,unlock_date_1y,source,source_detail,last_refresh_ts
38_result_리브스메드,리브스메드,리브스메드,,,,미분류,"삼성증권,미래에셋증권",,,,44000.0,55000.0,55000.0,,231.87,,,17.12,,,,,,,,,,,,,,,,2025-12-04,,,,,,,,,,,,,,,,,,,38,38-demand:https://www.38.co.kr/html/fund/?o=r1,2026-04-17
38_result_미래에셋비전스팩11호,미래에셋비전스팩11호,미래에셋비전스팩11호,,,,미분류,미래에셋증권,,,,2000.0,2000.0,2000.0,,1144.01,,,,,,,,,,,,,,,,,,,2025-12-04,,,,,,,,,,,,,,,,,,,38,38-demand:https://www.38.co.kr/html/fund/?o=r1,2026-04-17
38_result_삼진식품,삼진식품,삼진식품,,,,미분류,대신증권,,,,6700.0,7600.0,7600.0,,1303.87,,,41.05,,,,,,,,,,,,,,,,2025-12-03,,,,,,,,,,,,,,,,,,,38,38-demand:https://www.38.co.kr/html/fund/?o=r1&page=2,2026-04-17
38_result_하나스팩36호,하나스팩36호,하나스팩36호,,,,미분류,하나증권,,,,2000.0,2000.0,2000.0,,1076.96,,,,,,,,,,,,,,,,,,,2025-12-03,,,,,,,,,,,,,,,,,,,38,38-demand:https://www.38.co.kr/html/fund/?o=r1&page=2,2026-04-17
38_result_알지노믹스,알지노믹스,알지노믹스,,,,미분류,"삼성증권,NH투자증권",,,,17000.0,22500.0,22500.0,,1871.43,,,74.29,,,,,,,,,,,,,,,,2025-11-27,,,,,,,,,,,,,,,,,,,38,38-demand:https://www.38.co.kr/html/fund/?o=r1&page=2,2026-04-17
38_result_유진스팩12호,유진스팩12호,유진스팩12호,,,,미분류,유진증권,,,,2000.0,2000.0,2000.0,,1166.41,,,,,,,,,,,,,,,,,,,2025-11-27,,,,,,,,,,,,,,,,,,,38,38-demand:https://www.38.co.kr/html/fund/?o=r1&page=2,2026-04-17
38_result_교보스팩19호,교보스팩19호,교보스팩19호,,,,미분류,교보증권,,,,2000.0,2000.0,2000.0,,1143.94,,,,,,,,,,,,,,,,,,,2025-11-26,,,,,,,,,,,,,,,,,,,38,38-demand:https://www.38.co.kr/html/fund/?o=r1&page=2,2026-04-17
38_result_나라스페이스테크놀로지,나라스페이스테크놀로지,나라스페이스테크놀로지,,,,미분류,삼성증권,,,,13100.0,16500.0,16500.0,,879.08,,,5.53,,,,,,,,,,,,,,,,2025-11-26,,,,,,,,,,,,,,,,,,,38,38-demand:https://www.38.co.kr/html/fund/?o=r1&page=2,2026-04-17
38_result_메리츠스팩1호,메리츠스팩1호,메리츠스팩1호,,,,미분류,메리츠증권,,,,2000.0,2000.0,2000.0,,948.16,,,,,,,,,,,,,,,,,,,2025-11-26,,,,,,,,,,,,,,,,,,,38,38-demand:https://www.38.co.kr/html/fund/?o=r1&page=2,2026-04-17
38_result_키움히어로스팩1호,키움히어로스팩1호,키움히어로스팩1호,,,,미분류,키움증권,,,,2000.0,2000.0,2000.0,,1181.37,,,,,,,,,,,,,,,,,,,2025-11-26,,,,,,,,,,,,,,,,,,,38,38-demand:https://www.38.co.kr/html/fund/?o=r1&page=2,2026-04-17
