ipo_id,name,name_key,market,symbol,sector,stage,underwriters,subscription_start,subscription_end,listing_date,price_band_low,price_band_high,offer_price,retail_competition_ratio_live,institutional_competition_ratio,allocation_ratio_retail,allocation_ratio_proportional,lockup_commitment_ratio,employee_subscription_ratio,employee_forfeit_ratio,circulating_shares_on_listing,circulating_shares_ratio_on_listing,existing_shareholder_ratio,total_offer_shares,new_shares,selling_shares,secondary_sale_ratio,post_listing_total_shares,current_price,day_change_pct,ma20,ma60,rsi14,forecast_date,ir_url,ir_title,ir_date,ir_pdf_url,ir_source_page,dart_receipt_no,dart_viewer_url,dart_report_nm,dart_filing_date,kind_url,notes,unusual_move_flag,volume_spike_ratio,unlock_date_15d,unlock_date_1m,unlock_date_3m,unlock_date_6m,unlock_date_1y,source,source_detail,last_refresh_ts
38_ir_ipoir,IPO_IR,ipoir,,,,미분류,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[인벤테라] (0007J0) IR자료,2026-03-18,https://www.38.co.kr/html/ipo/dn_irdata.php?code=0007J0&url=https://drive.google.com/file/d/1IylMGJgh79a5bTQxn3SOPG-3i_ZxuxKu/view?usp=drive_link,https://www.38.co.kr/html/ipo/ir_data.php,,,,,,,,,,,,,,38,38-ir:https://www.38.co.kr/html/ipo/ir_data.php,2026-04-18
