strategy_name,term,entry_mode,hold_days_after_entry,trades,win_rate,avg_ret,median_ret,sum_ret,compound_ret,min_ret,max_ret
1Y_close_midhold,1Y,close,126,14,0.6428571428571429,0.14244485186144315,0.07865661714669892,1.994227926060204,1.4800926988925793,-0.48822915864422145,1.410388701660089
6M_close_midhold,6M,close,63,34,0.4117647058823529,0.06418507217431989,-0.06669705265294429,2.182292453926876,-0.3298448871562434,-0.49093166884198325,1.6160316458860282
3M_close_midhold,3M,close,32,35,0.5142857142857142,0.059378151806915164,0.005903431032107553,2.078235313242031,0.98601103266973,-0.42127528378074675,0.8180770330824225
15D_close_midhold,15D,close,5,60,0.4,-0.03325437126570974,-0.062105984256798696,-1.9952622759425842,-0.9326035863735929,-0.33094729954367685,0.3839599513120808
1M_close_midhold,1M,close,21,47,0.3829787234042553,-0.03504976360311675,-0.044284830143695664,-1.6473388893464873,-0.9571712190191068,-0.4234355954741834,0.7361473521250832
